2.324979053	4.567216705
1.539400482	3.522498203
2.769695049	4.053841921
1.715086173	4.102355954
2.374058628	3.640149735
1.791381579	4.423940844
1.545005529	4.728910006
1.557700927	4.133935445
1.129378543	4.22179747
2.912452243	3.672099308
0.531657661	4.671093822
1.225972156	3.94583765
0.809255726	4.264394087
1.194231912	4.704857045
0.324896794	3.821655909
2.361311804	3.883489853
2.024265623	4.054334155
1.381449396	3.86601069
1.21941465	3.238642824
1.20921258	4.289442513
1.832926736	3.135079747
0.786744205	3.817328198
2.244037906	3.154965213
1.946104369	4.780868953
1.794642548	4.051234292
2.391335462	4.287371867
2.207446927	3.842297769
1.793188586	4.952104056
2.018471568	3.75761084
1.919991287	4.691021775
1.624377591	4.691875068
2.66686384	3.684642962
2.721299756	4.257615347
2.043429114	4.075960103
1.383951457	5.268993864
1.296217707	3.403468283
2.15060253	3.049270837
1.841226674	4.186510403
1.512085536	3.418234958
2.07921007	3.646510512
1.289208983	4.198860025
2.204252333	3.221168126
1.044743949	4.643021469
0.527741999	4.252843975
1.875127653	4.853445292
1.410842069	3.81288941
2.91867147	4.547817182
2.823601821	3.328653822
1.632729256	4.144500567
1.419957786	4.674053487
1.87016276	3.611073769
1.810350523	4.052422643
2.831190457	4.980807514
1.791022805	3.529296186
2.723306588	3.333766495
2.74234609	4.560166908
3.511834123	3.985907635
1.772329919	3.339592707
1.714838875	3.463773905
3.005435208	4.207761259
1.556978599	4.146930315
0.910698218	3.789052998
2.05203699	4.137435978
2.300154503	4.338659458
1.782211502	3.561419019
1.789584771	3.808144075
1.182254043	3.564605924
3.033682358	4.80393344
2.120823291	3.232784149
1.671387925	4.968460419
2.241087418	3.658138792
2.500637005	3.998781086
1.371021973	4.574523457
2.135157926	4.442669257
1.710578162	3.795163411
2.99042921	4.533146396
2.09535545	3.292165847
1.325188772	4.828884876
1.933361914	4.696266398
2.269430587	4.011107562
3.260350025	4.242335389
2.023740481	4.587704251
2.342943549	3.803358417
2.720435691	4.327244319
2.305263183	4.412319184
1.478142974	4.223170617
3.903361267	1.14768066
3.605305032	1.798600112
4.424051101	0.814254226
4.924190297	1.770193123
3.986835012	1.526085317
4.632857046	1.942375771
3.581945307	2.226444044
4.095580834	2.498008704
3.894117919	1.91410003
4.978155526	2.024086041
4.176378354	2.607969988
4.4606279	2.778027874
3.795288036	2.130555083
3.619958416	2.5167539
4.236821784	1.562059401
3.508936842	2.951372973
3.18296219	1.602336467
3.818729564	1.539479327
4.959504688	2.322874587
3.764607338	1.96080047
4.132497065	1.048105338
3.643766883	2.646480708
2.769764246	2.417123249
4.000256256	2.988575116
5.016195938	2.176904204
3.801083018	2.422989657
3.309913263	1.309129768
3.405596665	3.115678894
4.218513924	3.422875139
3.747801223	1.771208019
4.590173011	1.583131286
3.834540893	2.600066158
2.748685669	1.318832581
3.736317242	2.092165624
4.427154683	1.919108889
4.615885667	2.495978002
4.770960746	0.818692601
4.600432186	2.074062698
4.644034808	2.157149938
5.1364195	0.937342811
4.920659428	1.904695902
4.105353144	2.377505383
3.714329338	1.23453773
3.83215084	1.819976089
4.421578213	2.118109536
4.724904901	1.686449575
3.851464418	2.943908191
4.907602292	2.46166117
3.565031721	1.652744907
3.720801323	2.198973717
3.767829474	2.677289958
3.602829762	2.148931495
4.521940773	2.334153383
3.887748458	2.385884419
5.110922356	2.443487194
3.996322884	1.206353243
5.119768153	1.593923859
2.542018943	1.788267261
4.217090058	1.041542786
4.170090088	1.158869089
5.161113378	2.214587346
4.157034399	2.215345747
5.067496931	2.554759359
5.135641511	2.219358643
3.627810537	1.53993064
3.285606011	1.990565858
4.514916408	1.570092976
3.510953804	2.52029471
3.905708084	1.093429749
3.657262731	2.515668165
4.060486394	2.298858179
4.357854951	2.463856188
4.427322255	1.652829055
4.081384799	2.118278929
3.43185481	1.975379425
3.491843373	1.093490424
4.175381655	2.290870436
2.689419408	2.265557049
3.295333191	1.554136974
3.060538724	2.744017445
3.803231944	0.940926451
4.291132789	1.753403512
5.418850139	1.76550193
3.997523802	1.571770058
3.359417041	1.601633181
3.727870712	2.289828188
4.274932759	1.475722729
4.613108095	2.041328262
3.724555136	1.744926732
3.997234091	1.922982553
4.711517027	3.159409263
4.134243631	1.674885442
4.048235288	2.531312784
3.801359459	2.022721212
3.769223089	2.018887757
4.634802138	0.85843389
3.681004298	2.612464015
3.97163771	2.092714142
3.379708395	1.739590242
4.362247248	2.022456423
